store,item,sales,year,month,day,weekend,holidays,m1,m2,weekday
1,1,17,2014,1,11,1,0,0.49999999999999994,0.8660254037844387,5
1,1,12,2014,1,12,1,0,0.49999999999999994,0.8660254037844387,6
1,1,12,2014,1,13,0,0,0.49999999999999994,0.8660254037844387,0
1,1,17,2014,1,14,0,0,0.49999999999999994,0.8660254037844387,1
1,1,17,2014,1,15,0,0,0.49999999999999994,0.8660254037844387,2
1,1,15,2014,1,16,0,0,0.49999999999999994,0.8660254037844387,3
1,1,18,2014,1,17,0,0,0.49999999999999994,0.8660254037844387,4
1,1,15,2014,1,18,1,0,0.49999999999999994,0.8660254037844387,5
1,1,12,2014,1,19,1,0,0.49999999999999994,0.8660254037844387,6
1,1,6,2014,1,20,0,0,0.49999999999999994,0.8660254037844387,0
1,1,7,2014,1,21,0,0,0.49999999999999994,0.8660254037844387,1
1,1,21,2014,1,22,0,0,0.49999999999999994,0.8660254037844387,2
1,1,18,2014,1,23,0,0,0.49999999999999994,0.8660254037844387,3
1,1,18,2014,1,24,0,0,0.49999999999999994,0.8660254037844387,4
1,1,21,2014,1,25,1,0,0.49999999999999994,0.8660254037844387,5
1,1,16,2014,1,26,1,0,0.49999999999999994,0.8660254037844387,6
1,1,8,2014,1,27,0,0,0.49999999999999994,0.8660254037844387,0
1,1,6,2014,1,28,0,0,0.49999999999999994,0.8660254037844387,1
1,1,13,2014,1,29,0,0,0.49999999999999994,0.8660254037844387,2
1,1,11,2014,1,30,0,0,0.49999999999999994,0.8660254037844387,3
1,1,18,2014,1,31,0,0,0.49999999999999994,0.8660254037844387,4
1,1,13,2014,2,1,1,0,0.8660254037844386,0.5000000000000001,5
1,1,16,2014,2,2,1,0,0.8660254037844386,0.5000000000000001,6
1,1,10,2014,2,3,0,0,0.8660254037844386,0.5000000000000001,0
1,1,9,2014,2,4,0,0,0.8660254037844386,0.5000000000000001,1
1,1,21,2014,2,5,0,0,0.8660254037844386,0.5000000000000001,2
1,1,17,2014,2,6,0,0,0.8660254037844386,0.5000000000000001,3
1,1,15,2014,2,7,0,0,0.8660254037844386,0.5000000000000001,4
1,1,15,2014,2,8,1,0,0.8660254037844386,0.5000000000000001,5
1,1,18,2014,2,9,1,0,0.8660254037844386,0.5000000000000001,6
1,1,10,2014,2,10,0,0,0.8660254037844386,0.5000000000000001,0
1,1,10,2014,2,11,0,0,0.8660254037844386,0.5000000000000001,1
1,1,9,2014,2,12,0,0,0.8660254037844386,0.5000000000000001,2
1,1,22,2014,2,13,0,0,0.8660254037844386,0.5000000000000001,3
1,1,20,2014,2,14,0,0,0.8660254037844386,0.5000000000000001,4
1,1,20,2014,2,15,1,0,0.8660254037844386,0.5000000000000001,5
1,1,13,2014,2,16,1,0,0.8660254037844386,0.5000000000000001,6
1,1,11,2014,2,17,0,0,0.8660254037844386,0.5000000000000001,0
1,1,11,2014,2,18,0,0,0.8660254037844386,0.5000000000000001,1
1,1,16,2014,2,19,0,0,0.8660254037844386,0.5000000000000001,2
1,1,19,2014,2,20,0,0,0.8660254037844386,0.5000000000000001,3
1,1,16,2014,2,21,0,0,0.8660254037844386,0.5000000000000001,4
1,1,17,2014,2,22,1,0,0.8660254037844386,0.5000000000000001,5
1,1,13,2014,2,23,1,0,0.8660254037844386,0.5000000000000001,6
1,1,7,2014,2,24,0,0,0.8660254037844386,0.5000000000000001,0
1,1,14,2014,2,25,0,0,0.8660254037844386,0.5000000000000001,1
1,1,17,2014,2,26,0,0,0.8660254037844386,0.5000000000000001,2
1,1,10,2014,2,27,0,0,0.8660254037844386,0.5000000000000001,3
1,1,16,2014,2,28,0,0,0.8660254037844386,0.5000000000000001,4
1,1,20,2014,3,1,1,0,1.0,6.123233995736766e-17,5
1,1,15,2014,3,2,1,0,1.0,6.123233995736766e-17,6
1,1,12,2014,3,3,0,0,1.0,6.123233995736766e-17,0
1,1,11,2014,3,4,0,0,1.0,6.123233995736766e-17,1
1,1,18,2014,3,5,0,0,1.0,6.123233995736766e-17,2
1,1,19,2014,3,6,0,0,1.0,6.123233995736766e-17,3
1,1,21,2014,3,7,0,0,1.0,6.123233995736766e-17,4
1,1,14,2014,3,8,1,0,1.0,6.123233995736766e-17,5
1,1,21,2014,3,9,1,0,1.0,6.123233995736766e-17,6
1,1,13,2014,3,10,0,0,1.0,6.123233995736766e-17,0
1,1,14,2014,3,11,0,0,1.0,6.123233995736766e-17,1
1,1,24,2014,3,12,0,0,1.0,6.123233995736766e-17,2
1,1,17,2014,3,13,0,0,1.0,6.123233995736766e-17,3
1,1,16,2014,3,14,0,0,1.0,6.123233995736766e-17,4
1,1,22,2014,3,15,1,0,1.0,6.123233995736766e-17,5
1,1,31,2014,3,16,1,0,1.0,6.123233995736766e-17,6
1,1,19,2014,3,17,0,0,1.0,6.123233995736766e-17,0
1,1,17,2014,3,18,0,0,1.0,6.123233995736766e-17,1
1,1,24,2014,3,19,0,0,1.0,6.123233995736766e-17,2
1,1,21,2014,3,20,0,0,1.0,6.123233995736766e-17,3
1,1,18,2014,3,21,0,0,1.0,6.123233995736766e-17,4
1,1,20,2014,3,22,1,0,1.0,6.123233995736766e-17,5
1,1,25,2014,3,23,1,0,1.0,6.123233995736766e-17,6
1,1,4,2014,3,24,0,0,1.0,6.123233995736766e-17,0
1,1,15,2014,3,25,0,0,1.0,6.123233995736766e-17,1
1,1,17,2014,3,26,0,0,1.0,6.123233995736766e-17,2
1,1,17,2014,3,27,0,0,1.0,6.123233995736766e-17,3
1,1,16,2014,3,28,0,0,1.0,6.123233995736766e-17,4
1,1,18,2014,3,29,1,0,1.0,6.123233995736766e-17,5
1,1,15,2014,3,30,1,0,1.0,6.123233995736766e-17,6
1,1,15,2014,3,31,0,0,1.0,6.123233995736766e-17,0
1,1,19,2014,4,1,0,0,0.8660254037844387,-0.4999999999999998,1
1,1,11,2014,4,2,0,0,0.8660254037844387,-0.4999999999999998,2
1,1,16,2014,4,3,0,0,0.8660254037844387,-0.4999999999999998,3
1,1,17,2014,4,4,0,0,0.8660254037844387,-0.4999999999999998,4
1,1,21,2014,4,5,1,0,0.8660254037844387,-0.4999999999999998,5
1,1,26,2014,4,6,1,0,0.8660254037844387,-0.4999999999999998,6
1,1,19,2014,4,7,0,0,0.8660254037844387,-0.4999999999999998,0
1,1,19,2014,4,8,0,0,0.8660254037844387,-0.4999999999999998,1
1,1,20,2014,4,9,0,0,0.8660254037844387,-0.4999999999999998,2
1,1,18,2014,4,10,0,0,0.8660254037844387,-0.4999999999999998,3
1,1,23,2014,4,11,0,0,0.8660254037844387,-0.4999999999999998,4
1,1,19,2014,4,12,1,0,0.8660254037844387,-0.4999999999999998,5
1,1,22,2014,4,13,1,0,0.8660254037844387,-0.4999999999999998,6
1,1,20,2014,4,14,0,0,0.8660254037844387,-0.4999999999999998,0
1,1,22,2014,4,15,0,0,0.8660254037844387,-0.4999999999999998,1
1,1,20,2014,4,16,0,0,0.8660254037844387,-0.4999999999999998,2
1,1,18,2014,4,17,0,0,0.8660254037844387,-0.4999999999999998,3
1,1,20,2014,4,18,0,0,0.8660254037844387,-0.4999999999999998,4
1,1,22,2014,4,19,1,0,0.8660254037844387,-0.4999999999999998,5
1,1,22,2014,4,20,1,0,0.8660254037844387,-0.4999999999999998,6
1,1,17,2014,4,21,0,0,0.8660254037844387,-0.4999999999999998,0
1,1,12,2014,4,22,0,0,0.8660254037844387,-0.4999999999999998,1
1,1,16,2014,4,23,0,0,0.8660254037844387,-0.4999999999999998,2
1,1,25,2014,4,24,0,0,0.8660254037844387,-0.4999999999999998,3
1,1,22,2014,4,25,0,0,0.8660254037844387,-0.4999999999999998,4
1,1,21,2014,4,26,1,0,0.8660254037844387,-0.4999999999999998,5
1,1,20,2014,4,27,1,0,0.8660254037844387,-0.4999999999999998,6
1,1,15,2014,4,28,0,0,0.8660254037844387,-0.4999999999999998,0
1,1,18,2014,4,29,0,0,0.8660254037844387,-0.4999999999999998,1
1,1,13,2014,4,30,0,0,0.8660254037844387,-0.4999999999999998,2
1,1,22,2014,5,1,0,0,0.5000000000000003,-0.8660254037844385,3
1,1,19,2014,5,2,0,0,0.5000000000000003,-0.8660254037844385,4
1,1,22,2014,5,3,1,0,0.5000000000000003,-0.8660254037844385,5
1,1,23,2014,5,4,1,0,0.5000000000000003,-0.8660254037844385,6
1,1,21,2014,5,5,0,0,0.5000000000000003,-0.8660254037844385,0
1,1,19,2014,5,6,0,0,0.5000000000000003,-0.8660254037844385,1
1,1,21,2014,5,7,0,0,0.5000000000000003,-0.8660254037844385,2
1,1,15,2014,5,8,0,0,0.5000000000000003,-0.8660254037844385,3
1,1,18,2014,5,9,0,0,0.5000000000000003,-0.8660254037844385,4
1,1,16,2014,5,10,1,0,0.5000000000000003,-0.8660254037844385,5
1,1,27,2014,5,11,1,0,0.5000000000000003,-0.8660254037844385,6
1,1,16,2014,5,12,0,0,0.5000000000000003,-0.8660254037844385,0
1,1,22,2014,5,13,0,0,0.5000000000000003,-0.8660254037844385,1
1,1,21,2014,5,14,0,0,0.5000000000000003,-0.8660254037844385,2
1,1,22,2014,5,15,0,0,0.5000000000000003,-0.8660254037844385,3
1,1,23,2014,5,16,0,0,0.5000000000000003,-0.8660254037844385,4
1,1,18,2014,5,17,1,0,0.5000000000000003,-0.8660254037844385,5
1,1,36,2014,5,18,1,0,0.5000000000000003,-0.8660254037844385,6
1,1,12,2014,5,19,0,0,0.5000000000000003,-0.8660254037844385,0
1,1,23,2014,5,20,0,0,0.5000000000000003,-0.8660254037844385,1
1,1,16,2014,5,21,0,0,0.5000000000000003,-0.8660254037844385,2
1,1,25,2014,5,22,0,0,0.5000000000000003,-0.8660254037844385,3
1,1,28,2014,5,23,0,0,0.5000000000000003,-0.8660254037844385,4
1,1,25,2014,5,24,1,0,0.5000000000000003,-0.8660254037844385,5
1,1,20,2014,5,25,1,0,0.5000000000000003,-0.8660254037844385,6
1,1,15,2014,5,26,0,0,0.5000000000000003,-0.8660254037844385,0
1,1,13,2014,5,27,0,0,0.5000000000000003,-0.8660254037844385,1
1,1,13,2014,5,28,0,0,0.5000000000000003,-0.8660254037844385,2
1,1,20,2014,5,29,0,0,0.5000000000000003,-0.8660254037844385,3
1,1,29,2014,5,30,0,0,0.5000000000000003,-0.8660254037844385,4
1,1,31,2014,5,31,1,0,0.5000000000000003,-0.8660254037844385,5
1,1,24,2014,6,1,1,0,1.2246467991473532e-16,-1.0,6
1,1,16,2014,6,2,0,0,1.2246467991473532e-16,-1.0,0
1,1,23,2014,6,3,0,0,1.2246467991473532e-16,-1.0,1
1,1,20,2014,6,4,0,0,1.2246467991473532e-16,-1.0,2
1,1,24,2014,6,5,0,0,1.2246467991473532e-16,-1.0,3
1,1,23,2014,6,6,0,0,1.2246467991473532e-16,-1.0,4
1,1,27,2014,6,7,1,0,1.2246467991473532e-16,-1.0,5
1,1,29,2014,6,8,1,0,1.2246467991473532e-16,-1.0,6
1,1,18,2014,6,9,0,0,1.2246467991473532e-16,-1.0,0
1,1,14,2014,6,10,0,0,1.2246467991473532e-16,-1.0,1
1,1,22,2014,6,11,0,0,1.2246467991473532e-16,-1.0,2
1,1,22,2014,6,12,0,0,1.2246467991473532e-16,-1.0,3
1,1,25,2014,6,13,0,0,1.2246467991473532e-16,-1.0,4
1,1,29,2014,6,14,1,0,1.2246467991473532e-16,-1.0,5
1,1,33,2014,6,15,1,0,1.2246467991473532e-16,-1.0,6
1,1,25,2014,6,16,0,0,1.2246467991473532e-16,-1.0,0
1,1,32,2014,6,17,0,0,1.2246467991473532e-16,-1.0,1
1,1,20,2014,6,18,0,0,1.2246467991473532e-16,-1.0,2
1,1,22,2014,6,19,0,0,1.2246467991473532e-16,-1.0,3
1,1,19,2014,6,20,0,0,1.2246467991473532e-16,-1.0,4
1,1,26,2014,6,21,1,0,1.2246467991473532e-16,-1.0,5
1,1,37,2014,6,22,1,0,1.2246467991473532e-16,-1.0,6
1,1,19,2014,6,23,0,0,1.2246467991473532e-16,-1.0,0
1,1,24,2014,6,24,0,0,1.2246467991473532e-16,-1.0,1
1,1,21,2014,6,25,0,0,1.2246467991473532e-16,-1.0,2
1,1,18,2014,6,26,0,0,1.2246467991473532e-16,-1.0,3
1,1,29,2014,6,27,0,0,1.2246467991473532e-16,-1.0,4
1,1,34,2014,6,28,1,0,1.2246467991473532e-16,-1.0,5
1,1,19,2014,6,29,1,0,1.2246467991473532e-16,-1.0,6
1,1,16,2014,6,30,0,0,1.2246467991473532e-16,-1.0,0
1,1,16,2014,7,1,0,0,-0.4999999999999997,-0.8660254037844388,1
1,1,24,2014,7,2,0,0,-0.4999999999999997,-0.8660254037844388,2
1,1,25,2014,7,3,0,0,-0.4999999999999997,-0.8660254037844388,3
1,1,28,2014,7,4,0,0,-0.4999999999999997,-0.8660254037844388,4
1,1,25,2014,7,5,1,0,-0.4999999999999997,-0.8660254037844388,5
1,1,34,2014,7,6,1,0,-0.4999999999999997,-0.8660254037844388,6
1,1,16,2014,7,7,0,0,-0.4999999999999997,-0.8660254037844388,0
1,1,25,2014,7,8,0,0,-0.4999999999999997,-0.8660254037844388,1
1,1,27,2014,7,9,0,0,-0.4999999999999997,-0.8660254037844388,2
1,1,23,2014,7,10,0,0,-0.4999999999999997,-0.8660254037844388,3
1,1,25,2014,7,11,0,0,-0.4999999999999997,-0.8660254037844388,4
1,1,22,2014,7,12,1,0,-0.4999999999999997,-0.8660254037844388,5
1,1,24,2014,7,13,1,0,-0.4999999999999997,-0.8660254037844388,6
1,1,21,2014,7,14,0,0,-0.4999999999999997,-0.8660254037844388,0
1,1,24,2014,7,15,0,0,-0.4999999999999997,-0.8660254037844388,1
1,1,17,2014,7,16,0,0,-0.4999999999999997,-0.8660254037844388,2
1,1,26,2014,7,17,0,0,-0.4999999999999997,-0.8660254037844388,3
1,1,25,2014,7,18,0,0,-0.4999999999999997,-0.8660254037844388,4
1,1,31,2014,7,19,1,0,-0.4999999999999997,-0.8660254037844388,5
1,1,26,2014,7,20,1,0,-0.4999999999999997,-0.8660254037844388,6
1,1,21,2014,7,21,0,0,-0.4999999999999997,-0.8660254037844388,0
1,1,30,2014,7,22,0,0,-0.4999999999999997,-0.8660254037844388,1
1,1,19,2014,7,23,0,0,-0.4999999999999997,-0.8660254037844388,2
1,1,26,2014,7,24,0,0,-0.4999999999999997,-0.8660254037844388,3
1,1,24,2014,7,25,0,0,-0.4999999999999997,-0.8660254037844388,4
1,1,29,2014,7,26,1,0,-0.4999999999999997,-0.8660254037844388,5
1,1,35,2014,7,27,1,0,-0.4999999999999997,-0.8660254037844388,6
1,1,11,2014,7,28,0,0,-0.4999999999999997,-0.8660254037844388,0
1,1,19,2014,7,29,0,0,-0.4999999999999997,-0.8660254037844388,1
1,1,25,2014,7,30,0,0,-0.4999999999999997,-0.8660254037844388,2
1,1,23,2014,7,31,0,0,-0.4999999999999997,-0.8660254037844388,3
1,1,12,2014,8,1,0,0,-0.8660254037844384,-0.5000000000000004,4
1,1,23,2014,8,2,1,0,-0.8660254037844384,-0.5000000000000004,5
1,1,27,2014,8,3,1,0,-0.8660254037844384,-0.5000000000000004,6
1,1,20,2014,8,4,0,0,-0.8660254037844384,-0.5000000000000004,0
1,1,19,2014,8,5,0,0,-0.8660254037844384,-0.5000000000000004,1
1,1,25,2014,8,6,0,0,-0.8660254037844384,-0.5000000000000004,2
1,1,21,2014,8,7,0,0,-0.8660254037844384,-0.5000000000000004,3
1,1,27,2014,8,8,0,0,-0.8660254037844384,-0.5000000000000004,4
1,1,27,2014,8,9,1,0,-0.8660254037844384,-0.5000000000000004,5
1,1,22,2014,8,10,1,0,-0.8660254037844384,-0.5000000000000004,6
1,1,22,2014,8,11,0,0,-0.8660254037844384,-0.5000000000000004,0
1,1,20,2014,8,12,0,0,-0.8660254037844384,-0.5000000000000004,1
1,1,11,2014,8,13,0,0,-0.8660254037844384,-0.5000000000000004,2
1,1,17,2014,8,14,0,0,-0.8660254037844384,-0.5000000000000004,3
1,1,21,2014,8,15,0,0,-0.8660254037844384,-0.5000000000000004,4
1,1,20,2014,8,16,1,0,-0.8660254037844384,-0.5000000000000004,5
1,1,31,2014,8,17,1,0,-0.8660254037844384,-0.5000000000000004,6
1,1,25,2014,8,18,0,0,-0.8660254037844384,-0.5000000000000004,0
1,1,15,2014,8,19,0,0,-0.8660254037844384,-0.5000000000000004,1
1,1,21,2014,8,20,0,0,-0.8660254037844384,-0.5000000000000004,2
1,1,20,2014,8,21,0,0,-0.8660254037844384,-0.5000000000000004,3
1,1,21,2014,8,22,0,0,-0.8660254037844384,-0.5000000000000004,4
1,1,26,2014,8,23,1,0,-0.8660254037844384,-0.5000000000000004,5
1,1,26,2014,8,24,1,0,-0.8660254037844384,-0.5000000000000004,6
1,1,12,2014,8,25,0,0,-0.8660254037844384,-0.5000000000000004,0
1,1,25,2014,8,26,0,0,-0.8660254037844384,-0.5000000000000004,1
1,1,21,2014,8,27,0,0,-0.8660254037844384,-0.5000000000000004,2
1,1,19,2014,8,28,0,0,-0.8660254037844384,-0.5000000000000004,3
1,1,17,2014,8,29,0,0,-0.8660254037844384,-0.5000000000000004,4
1,1,30,2014,8,30,1,0,-0.8660254037844384,-0.5000000000000004,5
1,1,28,2014,8,31,1,0,-0.8660254037844384,-0.5000000000000004,6
1,1,16,2014,9,1,0,0,-1.0,-1.8369701987210297e-16,0
1,1,15,2014,9,2,0,0,-1.0,-1.8369701987210297e-16,1
1,1,22,2014,9,3,0,0,-1.0,-1.8369701987210297e-16,2
1,1,26,2014,9,4,0,0,-1.0,-1.8369701987210297e-16,3
1,1,27,2014,9,5,0,0,-1.0,-1.8369701987210297e-16,4
1,1,21,2014,9,6,1,0,-1.0,-1.8369701987210297e-16,5
1,1,25,2014,9,7,1,0,-1.0,-1.8369701987210297e-16,6
1,1,12,2014,9,8,0,0,-1.0,-1.8369701987210297e-16,0
1,1,22,2014,9,9,0,0,-1.0,-1.8369701987210297e-16,1
1,1,16,2014,9,10,0,0,-1.0,-1.8369701987210297e-16,2
1,1,15,2014,9,11,0,0,-1.0,-1.8369701987210297e-16,3
1,1,25,2014,9,12,0,0,-1.0,-1.8369701987210297e-16,4
1,1,17,2014,9,13,1,0,-1.0,-1.8369701987210297e-16,5
1,1,26,2014,9,14,1,0,-1.0,-1.8369701987210297e-16,6
1,1,12,2014,9,15,0,0,-1.0,-1.8369701987210297e-16,0
1,1,15,2014,9,16,0,0,-1.0,-1.8369701987210297e-16,1
1,1,17,2014,9,17,0,0,-1.0,-1.8369701987210297e-16,2
1,1,18,2014,9,18,0,0,-1.0,-1.8369701987210297e-16,3
1,1,21,2014,9,19,0,0,-1.0,-1.8369701987210297e-16,4
1,1,21,2014,9,20,1,0,-1.0,-1.8369701987210297e-16,5
1,1,20,2014,9,21,1,0,-1.0,-1.8369701987210297e-16,6
1,1,15,2014,9,22,0,0,-1.0,-1.8369701987210297e-16,0
1,1,20,2014,9,23,0,0,-1.0,-1.8369701987210297e-16,1
1,1,14,2014,9,24,0,0,-1.0,-1.8369701987210297e-16,2
1,1,17,2014,9,25,0,0,-1.0,-1.8369701987210297e-16,3
1,1,23,2014,9,26,0,0,-1.0,-1.8369701987210297e-16,4
1,1,13,2014,9,27,1,0,-1.0,-1.8369701987210297e-16,5
1,1,22,2014,9,28,1,0,-1.0,-1.8369701987210297e-16,6
1,1,18,2014,9,29,0,0,-1.0,-1.8369701987210297e-16,0
1,1,15,2014,9,30,0,0,-1.0,-1.8369701987210297e-16,1
1,1,12,2014,10,1,0,0,-0.866025403784439,0.49999999999999933,2
1,1,15,2014,10,2,0,0,-0.866025403784439,0.49999999999999933,3
1,1,24,2014,10,3,0,0,-0.866025403784439,0.49999999999999933,4
1,1,27,2014,10,4,1,0,-0.866025403784439,0.49999999999999933,5
1,1,33,2014,10,5,1,0,-0.866025403784439,0.49999999999999933,6
1,1,9,2014,10,6,0,0,-0.866025403784439,0.49999999999999933,0
1,1,10,2014,10,7,0,0,-0.866025403784439,0.49999999999999933,1
1,1,25,2014,10,8,0,0,-0.866025403784439,0.49999999999999933,2
1,1,18,2014,10,9,0,0,-0.866025403784439,0.49999999999999933,3
1,1,19,2014,10,10,0,0,-0.866025403784439,0.49999999999999933,4
1,1,28,2014,10,11,1,0,-0.866025403784439,0.49999999999999933,5
1,1,29,2014,10,12,1,0,-0.866025403784439,0.49999999999999933,6
1,1,6,2014,10,13,0,0,-0.866025403784439,0.49999999999999933,0
1,1,20,2014,10,14,0,0,-0.866025403784439,0.49999999999999933,1
1,1,21,2014,10,15,0,0,-0.866025403784439,0.49999999999999933,2
1,1,17,2014,10,16,0,0,-0.866025403784439,0.49999999999999933,3
1,1,18,2014,10,17,0,0,-0.866025403784439,0.49999999999999933,4
1,1,22,2014,10,18,1,0,-0.866025403784439,0.49999999999999933,5
1,1,13,2014,10,19,1,0,-0.866025403784439,0.49999999999999933,6
1,1,8,2014,10,20,0,0,-0.866025403784439,0.49999999999999933,0
1,1,19,2014,10,21,0,0,-0.866025403784439,0.49999999999999933,1
1,1,14,2014,10,22,0,0,-0.866025403784439,0.49999999999999933,2
1,1,18,2014,10,23,0,0,-0.866025403784439,0.49999999999999933,3
1,1,17,2014,10,24,0,0,-0.866025403784439,0.49999999999999933,4
1,1,21,2014,10,25,1,0,-0.866025403784439,0.49999999999999933,5
1,1,22,2014,10,26,1,0,-0.866025403784439,0.49999999999999933,6
1,1,15,2014,10,27,0,0,-0.866025403784439,0.49999999999999933,0
1,1,12,2014,10,28,0,0,-0.866025403784439,0.49999999999999933,1
1,1,11,2014,10,29,0,0,-0.866025403784439,0.49999999999999933,2
1,1,12,2014,10,30,0,0,-0.866025403784439,0.49999999999999933,3
1,1,20,2014,10,31,0,0,-0.866025403784439,0.49999999999999933,4
1,1,17,2014,11,1,1,0,-0.5000000000000004,0.8660254037844384,5
1,1,33,2014,11,2,1,0,-0.5000000000000004,0.8660254037844384,6
1,1,16,2014,11,3,0,0,-0.5000000000000004,0.8660254037844384,0
1,1,16,2014,11,4,0,0,-0.5000000000000004,0.8660254037844384,1
1,1,15,2014,11,5,0,0,-0.5000000000000004,0.8660254037844384,2
1,1,22,2014,11,6,0,0,-0.5000000000000004,0.8660254037844384,3
1,1,22,2014,11,7,0,0,-0.5000000000000004,0.8660254037844384,4
1,1,12,2014,11,8,1,0,-0.5000000000000004,0.8660254037844384,5
1,1,28,2014,11,9,1,0,-0.5000000000000004,0.8660254037844384,6
1,1,16,2014,11,10,0,0,-0.5000000000000004,0.8660254037844384,0
1,1,12,2014,11,11,0,0,-0.5000000000000004,0.8660254037844384,1
1,1,18,2014,11,12,0,0,-0.5000000000000004,0.8660254037844384,2
1,1,18,2014,11,13,0,0,-0.5000000000000004,0.8660254037844384,3
1,1,25,2014,11,14,0,0,-0.5000000000000004,0.8660254037844384,4
1,1,24,2014,11,15,1,0,-0.5000000000000004,0.8660254037844384,5
1,1,18,2014,11,16,1,0,-0.5000000000000004,0.8660254037844384,6
1,1,17,2014,11,17,0,0,-0.5000000000000004,0.8660254037844384,0
1,1,18,2014,11,18,0,0,-0.5000000000000004,0.8660254037844384,1
1,1,19,2014,11,19,0,0,-0.5000000000000004,0.8660254037844384,2
1,1,17,2014,11,20,0,0,-0.5000000000000004,0.8660254037844384,3
1,1,28,2014,11,21,0,0,-0.5000000000000004,0.8660254037844384,4
1,1,20,2014,11,22,1,0,-0.5000000000000004,0.8660254037844384,5
1,1,29,2014,11,23,1,0,-0.5000000000000004,0.8660254037844384,6
1,1,18,2014,11,24,0,0,-0.5000000000000004,0.8660254037844384,0
1,1,19,2014,11,25,0,0,-0.5000000000000004,0.8660254037844384,1
1,1,23,2014,11,26,0,0,-0.5000000000000004,0.8660254037844384,2
1,1,23,2014,11,27,0,0,-0.5000000000000004,0.8660254037844384,3
1,1,24,2014,11,28,0,0,-0.5000000000000004,0.8660254037844384,4
1,1,28,2014,11,29,1,0,-0.5000000000000004,0.8660254037844384,5
1,1,24,2014,11,30,1,0,-0.5000000000000004,0.8660254037844384,6
1,1,10,2014,12,1,0,0,-2.4492935982947064e-16,1.0,0
1,1,17,2014,12,2,0,0,-2.4492935982947064e-16,1.0,1
1,1,9,2014,12,3,0,0,-2.4492935982947064e-16,1.0,2
1,1,10,2014,12,4,0,0,-2.4492935982947064e-16,1.0,3
1,1,14,2014,12,5,0,0,-2.4492935982947064e-16,1.0,4
1,1,16,2014,12,6,1,0,-2.4492935982947064e-16,1.0,5
1,1,11,2014,12,7,1,0,-2.4492935982947064e-16,1.0,6
1,1,13,2014,12,8,0,0,-2.4492935982947064e-16,1.0,0
1,1,13,2014,12,9,0,0,-2.4492935982947064e-16,1.0,1
1,1,14,2014,12,10,0,0,-2.4492935982947064e-16,1.0,2
1,1,12,2014,12,11,0,0,-2.4492935982947064e-16,1.0,3
1,1,10,2014,12,12,0,0,-2.4492935982947064e-16,1.0,4
1,1,16,2014,12,13,1,0,-2.4492935982947064e-16,1.0,5
1,1,13,2014,12,14,1,0,-2.4492935982947064e-16,1.0,6
1,1,14,2014,12,15,0,0,-2.4492935982947064e-16,1.0,0
1,1,11,2014,12,16,0,0,-2.4492935982947064e-16,1.0,1
1,1,15,2014,12,17,0,0,-2.4492935982947064e-16,1.0,2
1,1,10,2014,12,18,0,0,-2.4492935982947064e-16,1.0,3
1,1,11,2014,12,19,0,0,-2.4492935982947064e-16,1.0,4
1,1,19,2014,12,20,1,0,-2.4492935982947064e-16,1.0,5
1,1,18,2014,12,21,1,0,-2.4492935982947064e-16,1.0,6
1,1,8,2014,12,22,0,0,-2.4492935982947064e-16,1.0,0
1,1,13,2014,12,23,0,0,-2.4492935982947064e-16,1.0,1
1,1,16,2014,12,24,0,0,-2.4492935982947064e-16,1.0,2
1,1,20,2014,12,25,0,0,-2.4492935982947064e-16,1.0,3
1,1,12,2014,12,26,0,0,-2.4492935982947064e-16,1.0,4
1,1,15,2014,12,27,1,0,-2.4492935982947064e-16,1.0,5
1,1,17,2014,12,28,1,0,-2.4492935982947064e-16,1.0,6
1,1,9,2014,12,29,0,0,-2.4492935982947064e-16,1.0,0
1,1,11,2014,12,30,0,0,-2.4492935982947064e-16,1.0,1
1,1,12,2014,12,31,0,0,-2.4492935982947064e-16,1.0,2
1,1,11,2015,1,1,0,0,0.49999999999999994,0.8660254037844387,3
1,1,19,2015,1,2,0,0,0.49999999999999994,0.8660254037844387,4
1,1,16,2015,1,3,1,0,0.49999999999999994,0.8660254037844387,5
1,1,14,2015,1,4,1,0,0.49999999999999994,0.8660254037844387,6
1,1,14,2015,1,5,0,0,0.49999999999999994,0.8660254037844387,0
1,1,9,2015,1,6,0,0,0.49999999999999994,0.8660254037844387,1
1,1,13,2015,1,7,0,0,0.49999999999999994,0.8660254037844387,2
1,1,18,2015,1,8,0,0,0.49999999999999994,0.8660254037844387,3
1,1,18,2015,1,9,0,0,0.49999999999999994,0.8660254037844387,4
1,1,17,2015,1,10,1,0,0.49999999999999994,0.8660254037844387,5
1,1,19,2015,1,11,1,0,0.49999999999999994,0.8660254037844387,6
1,1,9,2015,1,12,0,0,0.49999999999999994,0.8660254037844387,0
1,1,9,2015,1,13,0,0,0.49999999999999994,0.8660254037844387,1
1,1,15,2015,1,14,0,0,0.49999999999999994,0.8660254037844387,2
1,1,10,2015,1,15,0,0,0.49999999999999994,0.8660254037844387,3
1,1,15,2015,1,16,0,0,0.49999999999999994,0.8660254037844387,4
1,1,16,2015,1,17,1,0,0.49999999999999994,0.8660254037844387,5
1,1,15,2015,1,18,1,0,0.49999999999999994,0.8660254037844387,6
1,1,12,2015,1,19,0,0,0.49999999999999994,0.8660254037844387,0
1,1,12,2015,1,20,0,0,0.49999999999999994,0.8660254037844387,1
